章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
079_范睢蔡泽列传	三军	三军	9162	词表匹配	三军	夏&育、太史噭叱呼骇三军，然而身死於庸夫。此	制度
079_范睢蔡泽列传	法令	法令	9207	词表匹配	法令	商=君为@秦孝公@明法令，禁奸本，尊爵必赏，	制度
079_范睢蔡泽列传	阡陌	阡陌	9238	词表匹配	阡陌	正度量，调轻重，决裂阡陌，以静生民之业而一其	制度
079_范睢蔡泽列传	数千里	数千里	9333	词表匹配	数千里	*车*裂。=楚=地方数千里，持戟百万，@白起@	时间
079_范睢蔡泽列传	数万	数万	9347	词表匹配	数万	持戟百万，@白起@率数万之师以与=楚=战，一	时间
079_范睢蔡泽列传	夷陵	夷陵	9367	词表匹配	夷陵	，一战举=鄢=郢以烧夷陵，再战南并蜀汉。又越	地名
079_范睢蔡泽列传	蜀汉	蜀汉	9374	词表匹配	蜀汉	郢以烧夷陵，再战南并蜀汉。又越=韩=、=魏=	地名
079_范睢蔡泽列传	四十馀	四十馀	9402	词表匹配	四十馀	，北阬*马*服，诛屠四十馀万之众，尽之于=长平	时间
079_范睢蔡泽列传	七十馀城	七十馀城	9501	词表匹配	七十馀城	起@之势也。身所服者七十馀城，功已成矣，而遂赐*	时间
079_范睢蔡泽列传	杜邮	杜邮	9519	词表匹配	杜邮	矣，而遂赐*剑*死於杜邮。@吴起@为=楚=悼	地名
079_范睢蔡泽列传	周悼王	悼王	9530	词表匹配	悼王	邮。@吴起@为=楚=悼王立法，卑减大臣之威重	人名
079_范睢蔡泽列传	会稽	会稽	9670	词表匹配	会稽	=越=王深谋远计，免会稽之危，以亡为存，因辱	地名
079_范睢蔡泽列传	越王勾践	句践	9708	词表匹配	句践	之士，专上下之力，辅句践之贤，报夫差之雠，卒	人名
079_范睢蔡泽列传	夫差	夫差	9714	词表匹配	夫差	之力，辅句践之贤，报夫差之雠，卒擒劲=吴=。	人名
079_范睢蔡泽列传	越王勾践	句践	9740	词表匹配	句践	成霸。功已彰而信矣，句践终负而杀之。此四子者	人名
079_范睢蔡泽列传	范蠡	范蠡	9780	词表匹配	范蠡	诎，往而不能返者也。范蠡知之，超然辟世，长为	人名
079_范睢蔡泽列传	陶硃公	硃公	9795	词表匹配	硃公	超然辟世，长为=陶=硃公。君独不观夫博者乎？	人名
079_范睢蔡泽列传	廊庙	廊庙	9841	词表匹配	廊庙	=，计不下席，谋不出廊庙，坐制诸侯，利施三川	制度
079_范睢蔡泽列传	三川	三川	9851	词表匹配	三川	廊庙，坐制诸侯，利施三川，以实宜阳，决羊肠之	地名
079_范睢蔡泽列传	宜阳	宜阳	9856	词表匹配	宜阳	诸侯，利施三川，以实宜阳，决羊肠之险，塞太行	地名
079_范睢蔡泽列传	羊肠	羊肠	9860	词表匹配	羊肠	施三川，以实宜阳，决羊肠之险，塞太行之道，又	地名
079_范睢蔡泽列传	太行	太行	9866	词表匹配	太行	宜阳，决羊肠之险，塞太行之道，又斩范、中行之	地名
079_范睢蔡泽列传	中行	中行	9875	词表匹配	中行	塞太行之道，又斩范、中行之涂，六国不得合从，	人名
079_范睢蔡泽列传	六国	六国	9880	词表匹配	六国	，又斩范、中行之涂，六国不得合从，栈道千里，	制度
079_范睢蔡泽列传	合从	合从	9884	词表匹配	合从	、中行之涂，六国不得合从，栈道千里，通於蜀汉	制度
079_范睢蔡泽列传	栈道	栈道	9887	词表匹配	栈道	之涂，六国不得合从，栈道千里，通於蜀汉，使天	器物
079_范睢蔡泽列传	千里	千里	9889	词表匹配	千里	，六国不得合从，栈道千里，通於蜀汉，使天下皆	时间
079_范睢蔡泽列传	蜀汉	蜀汉	9894	词表匹配	蜀汉	合从，栈道千里，通於蜀汉，使天下皆畏=秦=，	地名
079_范睢蔡泽列传	白公	白公	9944	词表匹配	白公	而不退，则=商=君、白公、@吴起@、$大夫$	人名
079_范睢蔡泽列传	应侯	应侯	10045	词表匹配	应侯	有@伯夷@之廉，长为应侯。世世称孤，而有@许	官职
079_范睢蔡泽列传	延陵季子	延陵季子	10060	词表匹配	延陵季子	称孤，而有@许由@、延陵季子之让，乔松之寿，孰与	人名
079_范睢蔡泽列传	应侯	应侯	10144	词表匹配	应侯	者也。原君孰计之！”应侯曰：“善。吾闻‘欲而	官职
079_范睢蔡泽列传	上客	上客	10196	词表匹配	上客	。’於是乃延入坐，为上客。↵↵## 蔡泽拜相	官职
079_范睢蔡泽列传	蔡泽	蔡泽	10204	词表匹配	蔡泽	，为上客。↵↵## 蔡泽拜相传纲成↵↵[33	人名
079_范睢蔡泽列传	数日	数日	10219	词表匹配	数日	纲成↵↵[33] 後数日，入朝，言於@秦昭王	时间
079_范睢蔡泽列传	山东	山东	10239	词表匹配	山东	昭王@曰：“客新有从山东来者曰@蔡泽@，其人	地名
079_范睢蔡泽列传	三王	三王	10256	词表匹配	三王	泽@，其人辩士，明於三王之事，五伯之业，世俗	朝代
079_范睢蔡泽列传	五伯	五伯	10261	词表匹配	五伯	辩士，明於三王之事，五伯之业，世俗之变，足以	制度
079_范睢蔡泽列传	应侯	应侯	10326	词表匹配	应侯	说之，拜为$客卿$。应侯因谢病请归相*印*。	官职
079_范睢蔡泽列传	应侯	应侯	10344	词表匹配	应侯	*印*。@昭王@彊起应侯，应侯遂称病笃。@范	官职
079_范睢蔡泽列传	应侯	应侯	10347	词表匹配	应侯	。@昭王@彊起应侯，应侯遂称病笃。@范睢@免	官职
079_范睢蔡泽列传	免相	免相	10358	词表匹配	免相	侯遂称病笃。@范睢@免相，@昭王@新说@蔡泽	官职
079_范睢蔡泽列传	数月	数月	10404	词表匹配	数月	] @蔡泽@相=秦=数月，人或恶之，惧诛，乃	时间
079_范睢蔡泽列传	代成君	成君	10427	词表匹配	成君	病归相*印*，号为纲成君。居=秦=十馀年，事	人名
079_范睢蔡泽列传	十馀年	十馀年	10434	词表匹配	十馀年	号为纲成君。居=秦=十馀年，事@昭王@、孝@文	时间
079_范睢蔡泽列传	秦庄襄王	庄襄王	10450	词表匹配	庄襄王	昭王@、孝@文王@、庄襄王。卒事始皇帝，为=秦	人名
079_范睢蔡泽列传	秦始皇帝	始皇帝	10456	词表匹配	始皇帝	文王@、庄襄王。卒事始皇帝，为=秦=使於=燕=	人名
079_范睢蔡泽列传	三年	三年	10470	词表匹配	三年	为=秦=使於=燕=，三年而=燕=使太子丹入质	时间
079_范睢蔡泽列传	司马迁	太史公	10493	词表匹配	太史公	=秦=。↵↵↵## 太史公曰↵↵> [NOTE	人名
079_范睢蔡泽列传	二人	二人	10575	词表匹配	二人	拙，所为说力少也。及二人羁旅入=秦=，继踵取	时间
079_范睢蔡泽列传	卿相	卿相	10587	词表匹配	卿相	羁旅入=秦=，继踵取卿相，垂功於天下者，固彊	官职
079_范睢蔡泽列传	应侯	应侯	10650	词表匹配	应侯	激乎？↵↵[35] 应侯始困，讬载而西，说行	官职
